request_id,pickup_point,driver_id,status,request_timestamp,drop_timestamp,request_hour,request_day,trip_duration_min,unmet_demand
2364,Airport,N/A,No Cars Available,12/7/2016 19:29,N/A,19,Wednesday,N/A,1
2355,Airport,N/A,No Cars Available,12/7/2016 19:31,N/A,19,Wednesday,N/A,1
2357,Airport,N/A,No Cars Available,12/7/2016 19:31,N/A,19,Wednesday,N/A,1
2366,Airport,N/A,No Cars Available,12/7/2016 19:33,N/A,19,Wednesday,N/A,1
2367,Airport,N/A,No Cars Available,12/7/2016 19:35,N/A,19,Wednesday,N/A,1
2358,Airport,N/A,No Cars Available,12/7/2016 19:35,N/A,19,Wednesday,N/A,1
2362,Airport,N/A,No Cars Available,12/7/2016 19:36,N/A,19,Wednesday,N/A,1
2371,Airport,N/A,No Cars Available,12/7/2016 19:37,N/A,19,Wednesday,N/A,1
2369,City,N/A,No Cars Available,12/7/2016 19:37,N/A,19,Wednesday,N/A,1
2380,Airport,N/A,No Cars Available,12/7/2016 19:39,N/A,19,Wednesday,N/A,1
2377,Airport,N/A,No Cars Available,12/7/2016 19:40,N/A,19,Wednesday,N/A,1
2384,Airport,N/A,No Cars Available,12/7/2016 19:40,N/A,19,Wednesday,N/A,1
2374,Airport,N/A,No Cars Available,12/7/2016 19:41,N/A,19,Wednesday,N/A,1
2379,Airport,N/A,No Cars Available,12/7/2016 19:43,N/A,19,Wednesday,N/A,1
2376,City,N/A,No Cars Available,12/7/2016 19:43,N/A,19,Wednesday,N/A,1
2378,Airport,N/A,No Cars Available,12/7/2016 19:44,N/A,19,Wednesday,N/A,1
2388,Airport,N/A,No Cars Available,12/7/2016 19:46,N/A,19,Wednesday,N/A,1
2383,Airport,N/A,No Cars Available,12/7/2016 19:47,N/A,19,Wednesday,N/A,1
2385,Airport,N/A,No Cars Available,12/7/2016 19:47,N/A,19,Wednesday,N/A,1
2391,Airport,N/A,No Cars Available,12/7/2016 19:48,N/A,19,Wednesday,N/A,1
2386,Airport,N/A,No Cars Available,12/7/2016 19:51,N/A,19,Wednesday,N/A,1
2394,Airport,N/A,No Cars Available,12/7/2016 19:52,N/A,19,Wednesday,N/A,1
2402,Airport,N/A,No Cars Available,12/7/2016 19:53,N/A,19,Wednesday,N/A,1
2390,Airport,N/A,No Cars Available,12/7/2016 19:53,N/A,19,Wednesday,N/A,1
2401,Airport,N/A,No Cars Available,12/7/2016 19:55,N/A,19,Wednesday,N/A,1
2400,Airport,N/A,No Cars Available,12/7/2016 19:55,N/A,19,Wednesday,N/A,1
2403,Airport,N/A,No Cars Available,12/7/2016 19:55,N/A,19,Wednesday,N/A,1
2414,Airport,N/A,No Cars Available,12/7/2016 19:56,N/A,19,Wednesday,N/A,1
2393,Airport,N/A,No Cars Available,12/7/2016 19:58,N/A,19,Wednesday,N/A,1
2398,Airport,N/A,No Cars Available,12/7/2016 19:59,N/A,19,Wednesday,N/A,1
2408,Airport,N/A,No Cars Available,12/7/2016 20:01,N/A,20,Wednesday,N/A,1
2415,Airport,N/A,No Cars Available,12/7/2016 20:01,N/A,20,Wednesday,N/A,1
2421,Airport,N/A,No Cars Available,12/7/2016 20:07,N/A,20,Wednesday,N/A,1
2419,Airport,N/A,No Cars Available,12/7/2016 20:09,N/A,20,Wednesday,N/A,1
2409,Airport,N/A,No Cars Available,12/7/2016 20:10,N/A,20,Wednesday,N/A,1
2428,Airport,N/A,No Cars Available,12/7/2016 20:10,N/A,20,Wednesday,N/A,1
2426,Airport,N/A,No Cars Available,12/7/2016 20:10,N/A,20,Wednesday,N/A,1
2422,Airport,N/A,No Cars Available,12/7/2016 20:10,N/A,20,Wednesday,N/A,1
2427,Airport,N/A,No Cars Available,12/7/2016 20:12,N/A,20,Wednesday,N/A,1
2425,Airport,N/A,No Cars Available,12/7/2016 20:13,N/A,20,Wednesday,N/A,1
2429,Airport,N/A,No Cars Available,12/7/2016 20:17,N/A,20,Wednesday,N/A,1
2431,Airport,N/A,No Cars Available,12/7/2016 20:19,N/A,20,Wednesday,N/A,1
2439,Airport,N/A,No Cars Available,12/7/2016 20:19,N/A,20,Wednesday,N/A,1
2433,Airport,N/A,No Cars Available,12/7/2016 20:19,N/A,20,Wednesday,N/A,1
2450,Airport,N/A,No Cars Available,12/7/2016 20:20,N/A,20,Wednesday,N/A,1
2440,Airport,N/A,No Cars Available,12/7/2016 20:21,N/A,20,Wednesday,N/A,1
2442,Airport,N/A,No Cars Available,12/7/2016 20:22,N/A,20,Wednesday,N/A,1
2443,Airport,N/A,No Cars Available,12/7/2016 20:23,N/A,20,Wednesday,N/A,1
2446,Airport,N/A,No Cars Available,12/7/2016 20:25,N/A,20,Wednesday,N/A,1
2455,Airport,N/A,No Cars Available,12/7/2016 20:25,N/A,20,Wednesday,N/A,1
2453,Airport,N/A,No Cars Available,12/7/2016 20:25,N/A,20,Wednesday,N/A,1
2452,Airport,N/A,No Cars Available,12/7/2016 20:27,N/A,20,Wednesday,N/A,1
2454,Airport,N/A,No Cars Available,12/7/2016 20:28,N/A,20,Wednesday,N/A,1
2451,Airport,N/A,No Cars Available,12/7/2016 20:29,N/A,20,Wednesday,N/A,1
2438,Airport,N/A,No Cars Available,12/7/2016 20:29,N/A,20,Wednesday,N/A,1
2462,Airport,N/A,No Cars Available,12/7/2016 20:31,N/A,20,Wednesday,N/A,1
2468,Airport,N/A,No Cars Available,12/7/2016 20:31,N/A,20,Wednesday,N/A,1
2456,Airport,N/A,No Cars Available,12/7/2016 20:31,N/A,20,Wednesday,N/A,1
2471,Airport,N/A,No Cars Available,12/7/2016 20:35,N/A,20,Wednesday,N/A,1
2464,Airport,N/A,No Cars Available,12/7/2016 20:37,N/A,20,Wednesday,N/A,1
2477,Airport,N/A,No Cars Available,12/7/2016 20:38,N/A,20,Wednesday,N/A,1
2472,Airport,N/A,No Cars Available,12/7/2016 20:39,N/A,20,Wednesday,N/A,1
2470,Airport,N/A,No Cars Available,12/7/2016 20:40,N/A,20,Wednesday,N/A,1
2476,Airport,N/A,No Cars Available,12/7/2016 20:42,N/A,20,Wednesday,N/A,1
2475,Airport,N/A,No Cars Available,12/7/2016 20:44,N/A,20,Wednesday,N/A,1
2478,Airport,N/A,No Cars Available,12/7/2016 20:44,N/A,20,Wednesday,N/A,1
2493,Airport,N/A,No Cars Available,12/7/2016 20:48,N/A,20,Wednesday,N/A,1
2488,Airport,N/A,No Cars Available,12/7/2016 20:48,N/A,20,Wednesday,N/A,1
2495,Airport,N/A,No Cars Available,12/7/2016 20:49,N/A,20,Wednesday,N/A,1
2485,Airport,N/A,No Cars Available,12/7/2016 20:50,N/A,20,Wednesday,N/A,1
2489,Airport,N/A,No Cars Available,12/7/2016 20:50,N/A,20,Wednesday,N/A,1
2479,Airport,N/A,No Cars Available,12/7/2016 20:50,N/A,20,Wednesday,N/A,1
2487,Airport,N/A,No Cars Available,12/7/2016 20:51,N/A,20,Wednesday,N/A,1
2492,Airport,N/A,No Cars Available,12/7/2016 20:52,N/A,20,Wednesday,N/A,1
2500,Airport,N/A,No Cars Available,12/7/2016 20:54,N/A,20,Wednesday,N/A,1
2504,Airport,N/A,No Cars Available,12/7/2016 20:55,N/A,20,Wednesday,N/A,1
2503,Airport,N/A,No Cars Available,12/7/2016 20:55,N/A,20,Wednesday,N/A,1
2490,Airport,N/A,No Cars Available,12/7/2016 20:56,N/A,20,Wednesday,N/A,1
2502,Airport,N/A,No Cars Available,12/7/2016 20:56,N/A,20,Wednesday,N/A,1
2494,Airport,N/A,No Cars Available,12/7/2016 20:57,N/A,20,Wednesday,N/A,1
2501,Airport,N/A,No Cars Available,12/7/2016 20:59,N/A,20,Wednesday,N/A,1
2498,Airport,N/A,No Cars Available,12/7/2016 21:00,N/A,21,Wednesday,N/A,1
2512,Airport,N/A,No Cars Available,12/7/2016 21:03,N/A,21,Wednesday,N/A,1
2514,Airport,N/A,No Cars Available,12/7/2016 21:07,N/A,21,Wednesday,N/A,1
2519,Airport,N/A,No Cars Available,12/7/2016 21:07,N/A,21,Wednesday,N/A,1
2513,Airport,N/A,No Cars Available,12/7/2016 21:08,N/A,21,Wednesday,N/A,1
2515,Airport,N/A,No Cars Available,12/7/2016 21:08,N/A,21,Wednesday,N/A,1
2522,City,N/A,No Cars Available,12/7/2016 21:09,N/A,21,Wednesday,N/A,1
2528,Airport,N/A,No Cars Available,12/7/2016 21:11,N/A,21,Wednesday,N/A,1
2523,Airport,N/A,No Cars Available,12/7/2016 21:11,N/A,21,Wednesday,N/A,1
2529,Airport,N/A,No Cars Available,12/7/2016 21:12,N/A,21,Wednesday,N/A,1
2521,Airport,N/A,No Cars Available,12/7/2016 21:13,N/A,21,Wednesday,N/A,1
2525,Airport,N/A,No Cars Available,12/7/2016 21:15,N/A,21,Wednesday,N/A,1
2541,Airport,N/A,No Cars Available,12/7/2016 21:15,N/A,21,Wednesday,N/A,1
2536,Airport,N/A,No Cars Available,12/7/2016 21:15,N/A,21,Wednesday,N/A,1
2546,Airport,N/A,No Cars Available,12/7/2016 21:16,N/A,21,Wednesday,N/A,1
2531,Airport,N/A,No Cars Available,12/7/2016 21:16,N/A,21,Wednesday,N/A,1
2542,Airport,N/A,No Cars Available,12/7/2016 21:16,N/A,21,Wednesday,N/A,1
2534,City,N/A,No Cars Available,12/7/2016 21:18,N/A,21,Wednesday,N/A,1
2539,Airport,N/A,No Cars Available,12/7/2016 21:19,N/A,21,Wednesday,N/A,1
2533,Airport,N/A,No Cars Available,12/7/2016 21:19,N/A,21,Wednesday,N/A,1
2558,Airport,N/A,No Cars Available,12/7/2016 21:21,N/A,21,Wednesday,N/A,1
2550,Airport,N/A,No Cars Available,12/7/2016 21:21,N/A,21,Wednesday,N/A,1
2547,Airport,N/A,No Cars Available,12/7/2016 21:22,N/A,21,Wednesday,N/A,1
2538,Airport,N/A,No Cars Available,12/7/2016 21:22,N/A,21,Wednesday,N/A,1
2557,Airport,N/A,No Cars Available,12/7/2016 21:23,N/A,21,Wednesday,N/A,1
2563,Airport,N/A,No Cars Available,12/7/2016 21:24,N/A,21,Wednesday,N/A,1
2548,Airport,N/A,No Cars Available,12/7/2016 21:24,N/A,21,Wednesday,N/A,1
2551,Airport,N/A,No Cars Available,12/7/2016 21:26,N/A,21,Wednesday,N/A,1
2555,Airport,N/A,No Cars Available,12/7/2016 21:28,N/A,21,Wednesday,N/A,1
2549,Airport,N/A,No Cars Available,12/7/2016 21:28,N/A,21,Wednesday,N/A,1
2554,Airport,N/A,No Cars Available,12/7/2016 21:30,N/A,21,Wednesday,N/A,1
2566,Airport,N/A,No Cars Available,12/7/2016 21:31,N/A,21,Wednesday,N/A,1
2562,Airport,N/A,No Cars Available,12/7/2016 21:32,N/A,21,Wednesday,N/A,1
2571,Airport,N/A,No Cars Available,12/7/2016 21:32,N/A,21,Wednesday,N/A,1
2565,Airport,N/A,No Cars Available,12/7/2016 21:32,N/A,21,Wednesday,N/A,1
2575,Airport,N/A,No Cars Available,12/7/2016 21:33,N/A,21,Wednesday,N/A,1
2568,Airport,N/A,No Cars Available,12/7/2016 21:34,N/A,21,Wednesday,N/A,1
2570,Airport,N/A,No Cars Available,12/7/2016 21:34,N/A,21,Wednesday,N/A,1
2564,Airport,N/A,No Cars Available,12/7/2016 21:35,N/A,21,Wednesday,N/A,1
2581,Airport,N/A,No Cars Available,12/7/2016 21:35,N/A,21,Wednesday,N/A,1
2576,Airport,N/A,No Cars Available,12/7/2016 21:36,N/A,21,Wednesday,N/A,1
2579,Airport,N/A,No Cars Available,12/7/2016 21:38,N/A,21,Wednesday,N/A,1
2574,Airport,N/A,No Cars Available,12/7/2016 21:38,N/A,21,Wednesday,N/A,1
2577,Airport,N/A,No Cars Available,12/7/2016 21:38,N/A,21,Wednesday,N/A,1
2580,Airport,N/A,No Cars Available,12/7/2016 21:39,N/A,21,Wednesday,N/A,1
2583,Airport,N/A,No Cars Available,12/7/2016 21:41,N/A,21,Wednesday,N/A,1
2573,Airport,N/A,No Cars Available,12/7/2016 21:42,N/A,21,Wednesday,N/A,1
2578,Airport,N/A,No Cars Available,12/7/2016 21:42,N/A,21,Wednesday,N/A,1
2590,Airport,N/A,No Cars Available,12/7/2016 21:42,N/A,21,Wednesday,N/A,1
2585,Airport,N/A,No Cars Available,12/7/2016 21:42,N/A,21,Wednesday,N/A,1
2594,Airport,N/A,No Cars Available,12/7/2016 21:44,N/A,21,Wednesday,N/A,1
2586,Airport,N/A,No Cars Available,12/7/2016 21:45,N/A,21,Wednesday,N/A,1
2587,Airport,N/A,No Cars Available,12/7/2016 21:45,N/A,21,Wednesday,N/A,1
2595,Airport,N/A,No Cars Available,12/7/2016 21:49,N/A,21,Wednesday,N/A,1
2599,Airport,N/A,No Cars Available,12/7/2016 21:51,N/A,21,Wednesday,N/A,1
2592,Airport,N/A,No Cars Available,12/7/2016 21:52,N/A,21,Wednesday,N/A,1
2600,Airport,N/A,No Cars Available,12/7/2016 21:55,N/A,21,Wednesday,N/A,1
2602,Airport,N/A,No Cars Available,12/7/2016 21:56,N/A,21,Wednesday,N/A,1
2601,Airport,N/A,No Cars Available,12/7/2016 21:56,N/A,21,Wednesday,N/A,1
2607,Airport,N/A,No Cars Available,12/7/2016 21:59,N/A,21,Wednesday,N/A,1
2612,Airport,N/A,No Cars Available,12/7/2016 22:02,N/A,22,Wednesday,N/A,1
2605,Airport,N/A,No Cars Available,12/7/2016 22:03,N/A,22,Wednesday,N/A,1
2606,Airport,N/A,No Cars Available,12/7/2016 22:03,N/A,22,Wednesday,N/A,1
2611,Airport,N/A,No Cars Available,12/7/2016 22:04,N/A,22,Wednesday,N/A,1
2614,Airport,N/A,No Cars Available,12/7/2016 22:05,N/A,22,Wednesday,N/A,1
2610,Airport,N/A,No Cars Available,12/7/2016 22:06,N/A,22,Wednesday,N/A,1
2615,Airport,N/A,No Cars Available,12/7/2016 22:06,N/A,22,Wednesday,N/A,1
2616,Airport,N/A,No Cars Available,12/7/2016 22:07,N/A,22,Wednesday,N/A,1
2618,Airport,N/A,No Cars Available,12/7/2016 22:07,N/A,22,Wednesday,N/A,1
2620,Airport,N/A,No Cars Available,12/7/2016 22:08,N/A,22,Wednesday,N/A,1
2623,Airport,N/A,No Cars Available,12/7/2016 22:09,N/A,22,Wednesday,N/A,1
2626,Airport,N/A,No Cars Available,12/7/2016 22:11,N/A,22,Wednesday,N/A,1
2619,Airport,N/A,No Cars Available,12/7/2016 22:11,N/A,22,Wednesday,N/A,1
2617,Airport,N/A,No Cars Available,12/7/2016 22:11,N/A,22,Wednesday,N/A,1
2622,Airport,N/A,No Cars Available,12/7/2016 22:15,N/A,22,Wednesday,N/A,1
2630,City,N/A,No Cars Available,12/7/2016 22:15,N/A,22,Wednesday,N/A,1
2638,Airport,N/A,No Cars Available,12/7/2016 22:26,N/A,22,Wednesday,N/A,1
2639,Airport,N/A,No Cars Available,12/7/2016 22:28,N/A,22,Wednesday,N/A,1
2634,City,N/A,No Cars Available,12/7/2016 22:30,N/A,22,Wednesday,N/A,1
2640,Airport,N/A,No Cars Available,12/7/2016 22:32,N/A,22,Wednesday,N/A,1
2649,City,N/A,No Cars Available,12/7/2016 22:54,N/A,22,Wednesday,N/A,1
2653,City,N/A,No Cars Available,12/7/2016 22:59,N/A,22,Wednesday,N/A,1
2654,City,N/A,No Cars Available,12/7/2016 23:04,N/A,23,Wednesday,N/A,1
2652,Airport,N/A,No Cars Available,12/7/2016 23:07,N/A,23,Wednesday,N/A,1
2656,Airport,N/A,No Cars Available,12/7/2016 23:08,N/A,23,Wednesday,N/A,1
2655,City,N/A,No Cars Available,12/7/2016 23:11,N/A,23,Wednesday,N/A,1
2660,Airport,N/A,No Cars Available,12/7/2016 23:17,N/A,23,Wednesday,N/A,1
2659,City,N/A,No Cars Available,12/7/2016 23:22,N/A,23,Wednesday,N/A,1
2663,Airport,N/A,No Cars Available,12/7/2016 23:25,N/A,23,Wednesday,N/A,1
2669,Airport,N/A,No Cars Available,12/7/2016 23:37,N/A,23,Wednesday,N/A,1
2670,Airport,N/A,No Cars Available,12/7/2016 23:39,N/A,23,Wednesday,N/A,1
2671,City,N/A,No Cars Available,12/7/2016 23:43,N/A,23,Wednesday,N/A,1
2673,Airport,N/A,No Cars Available,12/7/2016 23:43,N/A,23,Wednesday,N/A,1
2674,City,N/A,No Cars Available,12/7/2016 23:45,N/A,23,Wednesday,N/A,1
2678,Airport,N/A,No Cars Available,12/7/2016 23:53,N/A,23,Wednesday,N/A,1
4020,Airport,N/A,No Cars Available,7/13/2016 0:02,N/A,0,Wednesday,N/A,1
4022,City,N/A,No Cars Available,7/13/2016 0:07,N/A,0,Wednesday,N/A,1
4026,City,N/A,No Cars Available,7/13/2016 0:08,N/A,0,Wednesday,N/A,1
4025,City,N/A,No Cars Available,7/13/2016 0:12,N/A,0,Wednesday,N/A,1
2684,Airport,N/A,No Cars Available,7/13/2016 0:14,N/A,0,Wednesday,N/A,1
2685,City,N/A,No Cars Available,7/13/2016 0:16,N/A,0,Wednesday,N/A,1
2686,City,N/A,No Cars Available,7/13/2016 0:24,N/A,0,Wednesday,N/A,1
2688,City,N/A,No Cars Available,7/13/2016 0:26,N/A,0,Wednesday,N/A,1
2687,Airport,N/A,No Cars Available,7/13/2016 0:31,N/A,0,Wednesday,N/A,1
2690,Airport,N/A,No Cars Available,7/13/2016 0:44,N/A,0,Wednesday,N/A,1
2695,Airport,N/A,No Cars Available,7/13/2016 0:48,N/A,0,Wednesday,N/A,1
2693,Airport,N/A,No Cars Available,7/13/2016 0:49,N/A,0,Wednesday,N/A,1
2696,Airport,N/A,No Cars Available,7/13/2016 0:50,N/A,0,Wednesday,N/A,1
2694,Airport,N/A,No Cars Available,7/13/2016 0:50,N/A,0,Wednesday,N/A,1
2698,Airport,N/A,No Cars Available,7/13/2016 0:55,N/A,0,Wednesday,N/A,1
2697,City,N/A,No Cars Available,7/13/2016 0:57,N/A,0,Wednesday,N/A,1
2699,Airport,N/A,No Cars Available,7/13/2016 0:59,N/A,0,Wednesday,N/A,1
2700,City,N/A,No Cars Available,7/13/2016 1:03,N/A,1,Wednesday,N/A,1
2703,City,N/A,No Cars Available,7/13/2016 1:09,N/A,1,Wednesday,N/A,1
2705,Airport,N/A,No Cars Available,7/13/2016 1:15,N/A,1,Wednesday,N/A,1
2706,Airport,N/A,No Cars Available,7/13/2016 1:21,N/A,1,Wednesday,N/A,1
2710,Airport,N/A,No Cars Available,7/13/2016 1:44,N/A,1,Wednesday,N/A,1
2711,City,N/A,No Cars Available,7/13/2016 1:47,N/A,1,Wednesday,N/A,1
2712,Airport,N/A,No Cars Available,7/13/2016 1:53,N/A,1,Wednesday,N/A,1
2716,City,N/A,No Cars Available,7/13/2016 1:56,N/A,1,Wednesday,N/A,1
2715,Airport,N/A,No Cars Available,7/13/2016 1:58,N/A,1,Wednesday,N/A,1
2718,City,N/A,No Cars Available,7/13/2016 2:06,N/A,2,Wednesday,N/A,1
2720,City,N/A,No Cars Available,7/13/2016 2:13,N/A,2,Wednesday,N/A,1
2722,Airport,N/A,No Cars Available,7/13/2016 2:16,N/A,2,Wednesday,N/A,1
2721,Airport,N/A,No Cars Available,7/13/2016 2:22,N/A,2,Wednesday,N/A,1
2725,Airport,N/A,No Cars Available,7/13/2016 2:26,N/A,2,Wednesday,N/A,1
2726,City,N/A,No Cars Available,7/13/2016 2:27,N/A,2,Wednesday,N/A,1
2724,City,N/A,No Cars Available,7/13/2016 2:31,N/A,2,Wednesday,N/A,1
2734,City,N/A,No Cars Available,7/13/2016 2:35,N/A,2,Wednesday,N/A,1
2728,City,N/A,No Cars Available,7/13/2016 2:35,N/A,2,Wednesday,N/A,1
2730,City,N/A,No Cars Available,7/13/2016 2:37,N/A,2,Wednesday,N/A,1
2727,City,N/A,No Cars Available,7/13/2016 2:38,N/A,2,Wednesday,N/A,1
2735,Airport,N/A,No Cars Available,7/13/2016 2:43,N/A,2,Wednesday,N/A,1
2738,City,N/A,No Cars Available,7/13/2016 2:48,N/A,2,Wednesday,N/A,1
2739,Airport,N/A,No Cars Available,7/13/2016 2:55,N/A,2,Wednesday,N/A,1
2737,Airport,N/A,No Cars Available,7/13/2016 2:56,N/A,2,Wednesday,N/A,1
2741,Airport,N/A,No Cars Available,7/13/2016 3:10,N/A,3,Wednesday,N/A,1
2743,Airport,N/A,No Cars Available,7/13/2016 3:12,N/A,3,Wednesday,N/A,1
2744,City,N/A,No Cars Available,7/13/2016 3:13,N/A,3,Wednesday,N/A,1
2745,City,N/A,No Cars Available,7/13/2016 3:14,N/A,3,Wednesday,N/A,1
2748,Airport,N/A,No Cars Available,7/13/2016 3:19,N/A,3,Wednesday,N/A,1
2749,Airport,N/A,No Cars Available,7/13/2016 3:30,N/A,3,Wednesday,N/A,1
2753,City,N/A,No Cars Available,7/13/2016 3:33,N/A,3,Wednesday,N/A,1
2751,Airport,N/A,No Cars Available,7/13/2016 3:33,N/A,3,Wednesday,N/A,1
2754,Airport,N/A,No Cars Available,7/13/2016 3:35,N/A,3,Wednesday,N/A,1
2755,Airport,N/A,No Cars Available,7/13/2016 3:37,N/A,3,Wednesday,N/A,1
2756,Airport,N/A,No Cars Available,7/13/2016 3:41,N/A,3,Wednesday,N/A,1
2757,Airport,N/A,No Cars Available,7/13/2016 3:44,N/A,3,Wednesday,N/A,1
2760,City,N/A,No Cars Available,7/13/2016 3:46,N/A,3,Wednesday,N/A,1
2763,City,N/A,No Cars Available,7/13/2016 3:58,N/A,3,Wednesday,N/A,1
2765,Airport,N/A,No Cars Available,7/13/2016 4:03,N/A,4,Wednesday,N/A,1
2766,City,N/A,No Cars Available,7/13/2016 4:11,N/A,4,Wednesday,N/A,1
2770,Airport,N/A,No Cars Available,7/13/2016 4:22,N/A,4,Wednesday,N/A,1
2773,Airport,N/A,No Cars Available,7/13/2016 4:32,N/A,4,Wednesday,N/A,1
2776,City,N/A,No Cars Available,7/13/2016 4:38,N/A,4,Wednesday,N/A,1
2772,Airport,N/A,No Cars Available,7/13/2016 4:40,N/A,4,Wednesday,N/A,1
2775,Airport,N/A,No Cars Available,7/13/2016 4:42,N/A,4,Wednesday,N/A,1
2783,Airport,N/A,No Cars Available,7/13/2016 4:50,N/A,4,Wednesday,N/A,1
2790,City,N/A,No Cars Available,7/13/2016 4:53,N/A,4,Wednesday,N/A,1
2804,City,N/A,No Cars Available,7/13/2016 4:58,N/A,4,Wednesday,N/A,1
2807,City,N/A,No Cars Available,7/13/2016 5:04,N/A,5,Wednesday,N/A,1
2817,City,N/A,No Cars Available,7/13/2016 5:04,N/A,5,Wednesday,N/A,1
2812,City,N/A,No Cars Available,7/13/2016 5:10,N/A,5,Wednesday,N/A,1
2821,City,N/A,No Cars Available,7/13/2016 5:13,N/A,5,Wednesday,N/A,1
2843,City,N/A,No Cars Available,7/13/2016 5:27,N/A,5,Wednesday,N/A,1
2838,City,N/A,No Cars Available,7/13/2016 5:30,N/A,5,Wednesday,N/A,1
2850,Airport,N/A,No Cars Available,7/13/2016 5:37,N/A,5,Wednesday,N/A,1
2870,City,N/A,No Cars Available,7/13/2016 5:41,N/A,5,Wednesday,N/A,1
2868,City,N/A,No Cars Available,7/13/2016 5:44,N/A,5,Wednesday,N/A,1
2852,City,N/A,No Cars Available,7/13/2016 5:44,N/A,5,Wednesday,N/A,1
2874,City,N/A,No Cars Available,7/13/2016 5:45,N/A,5,Wednesday,N/A,1
2878,City,N/A,No Cars Available,7/13/2016 5:55,N/A,5,Wednesday,N/A,1
2892,City,N/A,No Cars Available,7/13/2016 5:55,N/A,5,Wednesday,N/A,1
2882,City,N/A,No Cars Available,7/13/2016 5:58,N/A,5,Wednesday,N/A,1
2893,City,N/A,No Cars Available,7/13/2016 6:04,N/A,6,Wednesday,N/A,1
2904,City,N/A,No Cars Available,7/13/2016 6:07,N/A,6,Wednesday,N/A,1
2915,City,N/A,No Cars Available,7/13/2016 6:20,N/A,6,Wednesday,N/A,1
2921,City,N/A,No Cars Available,7/13/2016 6:20,N/A,6,Wednesday,N/A,1
2925,City,N/A,No Cars Available,7/13/2016 6:21,N/A,6,Wednesday,N/A,1
2930,City,N/A,No Cars Available,7/13/2016 6:26,N/A,6,Wednesday,N/A,1
2949,City,N/A,No Cars Available,7/13/2016 6:40,N/A,6,Wednesday,N/A,1
2955,City,N/A,No Cars Available,7/13/2016 6:41,N/A,6,Wednesday,N/A,1
2954,City,N/A,No Cars Available,7/13/2016 6:44,N/A,6,Wednesday,N/A,1
2976,City,N/A,No Cars Available,7/13/2016 6:50,N/A,6,Wednesday,N/A,1
2967,City,N/A,No Cars Available,7/13/2016 6:52,N/A,6,Wednesday,N/A,1
2972,City,N/A,No Cars Available,7/13/2016 6:55,N/A,6,Wednesday,N/A,1
2980,City,N/A,No Cars Available,7/13/2016 6:57,N/A,6,Wednesday,N/A,1
2981,City,N/A,No Cars Available,7/13/2016 7:03,N/A,7,Wednesday,N/A,1
2984,City,N/A,No Cars Available,7/13/2016 7:05,N/A,7,Wednesday,N/A,1
2999,Airport,N/A,No Cars Available,7/13/2016 7:10,N/A,7,Wednesday,N/A,1
3003,City,N/A,No Cars Available,7/13/2016 7:13,N/A,7,Wednesday,N/A,1
3000,City,N/A,No Cars Available,7/13/2016 7:16,N/A,7,Wednesday,N/A,1
3007,City,N/A,No Cars Available,7/13/2016 7:21,N/A,7,Wednesday,N/A,1
3002,City,N/A,No Cars Available,7/13/2016 7:21,N/A,7,Wednesday,N/A,1
3011,City,N/A,No Cars Available,7/13/2016 7:22,N/A,7,Wednesday,N/A,1
3029,City,N/A,No Cars Available,7/13/2016 7:36,N/A,7,Wednesday,N/A,1
3047,City,N/A,No Cars Available,7/13/2016 7:42,N/A,7,Wednesday,N/A,1
3046,City,N/A,No Cars Available,7/13/2016 7:43,N/A,7,Wednesday,N/A,1
3056,City,N/A,No Cars Available,7/13/2016 7:48,N/A,7,Wednesday,N/A,1
3058,City,N/A,No Cars Available,7/13/2016 7:55,N/A,7,Wednesday,N/A,1
3071,City,N/A,No Cars Available,7/13/2016 8:07,N/A,8,Wednesday,N/A,1
3077,City,N/A,No Cars Available,7/13/2016 8:12,N/A,8,Wednesday,N/A,1
3078,City,N/A,No Cars Available,7/13/2016 8:14,N/A,8,Wednesday,N/A,1
3095,City,N/A,No Cars Available,7/13/2016 8:15,N/A,8,Wednesday,N/A,1
3091,City,N/A,No Cars Available,7/13/2016 8:16,N/A,8,Wednesday,N/A,1
3087,City,N/A,No Cars Available,7/13/2016 8:19,N/A,8,Wednesday,N/A,1
3093,City,N/A,No Cars Available,7/13/2016 8:23,N/A,8,Wednesday,N/A,1
3103,City,N/A,No Cars Available,7/13/2016 8:23,N/A,8,Wednesday,N/A,1
3102,City,N/A,No Cars Available,7/13/2016 8:27,N/A,8,Wednesday,N/A,1
3106,City,N/A,No Cars Available,7/13/2016 8:27,N/A,8,Wednesday,N/A,1
3105,City,N/A,No Cars Available,7/13/2016 8:29,N/A,8,Wednesday,N/A,1
3128,City,N/A,No Cars Available,7/13/2016 8:33,N/A,8,Wednesday,N/A,1
3116,City,N/A,No Cars Available,7/13/2016 8:34,N/A,8,Wednesday,N/A,1
3115,City,N/A,No Cars Available,7/13/2016 8:37,N/A,8,Wednesday,N/A,1
3121,City,N/A,No Cars Available,7/13/2016 8:39,N/A,8,Wednesday,N/A,1
3124,City,N/A,No Cars Available,7/13/2016 8:40,N/A,8,Wednesday,N/A,1
3127,City,N/A,No Cars Available,7/13/2016 8:41,N/A,8,Wednesday,N/A,1
3133,City,N/A,No Cars Available,7/13/2016 8:42,N/A,8,Wednesday,N/A,1
3136,City,N/A,No Cars Available,7/13/2016 8:51,N/A,8,Wednesday,N/A,1
